# omega0=1.00, alpha=0.20
# theta0=-0.80, theta_dot0=0.12
# t_start=0.00, t_end=250.00, h=0.01
#   t          x(t)                 v(t)       
2.334086986334056e+02 -3.763599995294363e+01 2.339361097725914e+00
2.335250539168719e+02 -3.736240338102265e+01 2.357719292838671e+00
2.336414092003382e+02 -3.708860715126594e+01 2.343332362673515e+00
2.337577644838045e+02 -3.681818596045628e+01 2.300628239955076e+00
2.338741197672708e+02 -3.655408077333157e+01 2.235935499887312e+00
2.339904750507371e+02 -3.629842878754933e+01 2.156583728446581e+00
2.341068303342034e+02 -3.605250064237566e+01 2.069998784726687e+00
2.342231856176697e+02 -3.581673340808681e+01 1.982985075063602e+00
2.343395409011360e+02 -3.559083143400796e+01 1.901282413876212e+00
2.344558961846023e+02 -3.537390290785211e+01 1.829387396259985e+00
2.345722514680686e+02 -3.516460497949094e+01 1.770570938193657e+00
2.346886067515349e+02 -3.496127956619783e+01 1.727007098741682e+00
2.348049620350012e+02 -3.476207138605040e+01 1.699939060714372e+00
2.349213173184675e+02 -3.456502717247312e+01 1.689829780750229e+00
2.350376726019338e+02 -3.436817983933381e+01 1.696466477192970e+00
2.351540278854002e+02 -3.416962389702904e+01 1.719005479869419e+00
2.352703831688665e+02 -3.396758918920442e+01 1.755957152039592e+00
2.353867384523328e+02 -3.376051939543932e+01 1.805121788289956e+00
2.355030937357991e+02 -3.354715981576715e+01 1.863498966177906e+00
2.356194490192654e+02 -3.332665558909584e+01 1.927205927739054e+00
2.357358043027317e+02 -3.309865657336957e+01 1.991453773385337e+00
2.358521595861980e+02 -3.286341887499415e+01 2.050638488948680e+00
2.359685148696643e+02 -3.262188651127151e+01 2.098598488664904e+00
2.360848701531306e+02 -3.237573205398775e+01 2.129062331868715e+00
2.362012254365969e+02 -3.212733524032357e+01 2.136256763252143e+00
2.363175807200632e+02 -3.187968590812585e+01 2.115577826118112e+00
2.364339360035295e+02 -3.163621233166880e+01 2.064174580525077e+00
2.365502912869958e+02 -3.140055446851185e+01 1.981289149744695e+00
2.366666465704621e+02 -3.117631705804660e+01 1.868254281272281e+00
2.367830018539284e+02 -3.096684330464845e+01 1.728151742900850e+00
2.368993571373947e+02 -3.077504338305819e+01 1.565235260043965e+00
2.370157124208610e+02 -3.060329622441499e+01 1.384275243318568e+00
2.371320677043273e+02 -3.045342470374763e+01 1.189973467581584e+00
2.372484229877936e+02 -3.032672996381226e+01 9.865420469913272e-01
2.373647782712600e+02 -3.022406347349111e+01 7.774758086723201e-01
2.374811335547263e+02 -3.014591516562628e+01 5.654972350608617e-01
2.375974888381926e+02 -3.009250009688154e+01 3.526285923057580e-01
2.377138441216589e+02 -3.006383168938591e+01 1.403429429863755e-01
2.378301994051252e+02 -3.005977476877283e+01 -7.024506626275207e-02
2.379465546885915e+02 -3.008007544023805e+01 -2.781753653018014e-01
2.380629099720578e+02 -3.012436733743662e+01 -4.824424134329694e-01
2.381792652555241e+02 -3.019215540406127e+01 -6.818109524098122e-01
2.382956205389904e+02 -3.028277974654933e+01 -8.746600789982755e-01
2.384119758224567e+02 -3.039536379290977e+01 -1.058872793646173e+00
2.385283311059230e+02 -3.052875334970525e+01 -1.231794342711328e+00
2.386446863893893e+02 -3.068145612103529e+01 -1.390286279922926e+00
2.387610416728556e+02 -3.085159424689040e+01 -1.530899042680270e+00
2.388773969563219e+02 -3.103688424446823e+01 -1.650169324926888e+00
2.389937522397882e+02 -3.123465784606094e+01 -1.745018713652579e+00
2.391101075232545e+02 -3.144193235699240e+01 -1.813193213238317e+00
2.392264628067208e+02 -3.165553024855868e+01 -1.853653553821315e+00
2.393428180901871e+02 -3.187223658304597e+01 -1.866820483600899e+00
2.394591733736534e+02 -3.208897301848004e+01 -1.854607172592950e+00
2.395755286571197e+02 -3.230296227365191e+01 -1.820226023827088e+00
2.396918839405861e+02 -3.251185907019601e+01 -1.767818041423103e+00
2.398082392240524e+02 -3.271383187113930e+01 -1.701994409618352e+00
2.399245945075187e+02 -3.290759097348219e+01 -1.627387965002470e+00
2.400409497909850e+02 -3.309236881076136e+01 -1.548289884521405e+00
2.401573050744513e+02 -3.326786496137898e+01 -1.468409373353272e+00
2.402736603579176e+02 -3.343417058117929e+01 -1.390758155179918e+00
2.403900156413839e+02 -3.359168564755268e+01 -1.317637465554315e+00
2.405063709248502e+02 -3.374103909610701e+01 -1.250695191354282e+00
2.406227262083165e+02 -3.388301812720641e+01 -1.191021515581835e+00
2.407390814917828e+02 -3.401850962385620e+01 -1.139257941197821e+00
2.408554367752491e+02 -3.414845417170073e+01 -1.095702705294312e+00
2.409717920587154e+02 -3.427381163324807e+01 -1.060402857698951e+00
2.410881473421817e+02 -3.439553642982186e+01 -1.033228665556794e+00
2.412045026256480e+02 -3.451456039837337e+01 -1.013929463171166e+00
2.413208579091143e+02 -3.463178111155380e+01 -1.002171976206611e+00
2.414372131925806e+02 -3.474805372667807e+01 -9.975630002822706e-01
2.415535684760469e+02 -3.486418466548314e+01 -9.996585425018171e-01
2.416699237595132e+02 -3.498092566993246e+01 -1.007961474469944e+00
2.417862790429795e+02 -3.509896701073281e+01 -1.021909632389900e+00
2.419026343264458e+02 -3.521892884844168e+01 -1.040856293162813e+00
2.420189896099122e+02 -3.534134998088214e+01 -1.064045157857257e+00
2.421353448933785e+02 -3.546667348304324e+01 -1.090582440390800e+00
2.422517001768448e+02 -3.559522908808714e+01 -1.119409390363740e+00
2.423680554603111e+02 -3.572721259784716e+01 -1.149279500714819e+00
2.424844107437774e+02 -3.586266316132772e+01 -1.178745586771662e+00
2.426007660272437e+02 -3.600143990563236e+01 -1.206162573361034e+00
2.427171213107100e+02 -3.614320008901866e+01 -1.229711777101285e+00
2.428334765941763e+02 -3.628738156221443e+01 -1.247451264035156e+00
2.429498318776426e+02 -3.643319271461906e+01 -1.257394147314732e+00
2.430661871611089e+02 -3.657961306522427e+01 -1.257612439543287e+00
2.431825424445752e+02 -3.672540707926962e+01 -1.246358801675764e+00
2.432988977280415e+02 -3.686915259184218e+01 -1.222193363258669e+00
2.434152530115078e+02 -3.700928349918838e+01 -1.184099278013020e+00
2.435316082949741e+02 -3.714414441964935e+01 -1.131570294955484e+00
2.436479635784404e+02 -3.727205324543058e+01 -1.064657099822139e+00
2.437643188619067e+02 -3.739136633687072e+01 -9.839660177822414e-01
2.438806741453730e+02 -3.750054085362061e+01 -8.906121489990715e-01
2.439970294288393e+02 -3.759818942881240e+01 -7.861367860311526e-01
2.441133847123056e+02 -3.768312386368388e+01 -6.724039683701276e-01
2.442297399957720e+02 -3.775438635659522e+01 -5.514922359054112e-01
2.443460952792383e+02 -3.781126854278688e+01 -4.255953026141521e-01
2.444624505627046e+02 -3.785331996109286e+01 -2.969407010941275e-01
2.445788058461709e+02 -3.788034830074483e+01 -1.677300115804954e-01
2.446951611296372e+02 -3.789241390847160e+01 -4.009942796698209e-02
2.448115164131035e+02 -3.788982067357497e+01 8.390405216542705e-02
2.449278716965698e+02 -3.787310474007873e+01 2.023373118294096e-01
2.450442269800361e+02 -3.784302171323669e+01 3.133733686599733e-01
2.451605822635024e+02 -3.780053230214015e+01 4.153167848233030e-01
2.452769375469687e+02 -3.774678580291351e+01 5.066257524761741e-01
2.453932928304350e+02 -3.768310056760536e+01 5.859417312293308e-01
2.455096481139013e+02 -3.761094066516853e+01 6.521247218544859e-01
2.456260033973676e+02 -3.753188831238175e+01 7.042898061939120e-01
2.457423586808339e+02 -3.744761226526948e+01 7.418389715384028e-01
2.458587139643002e+02 -3.735983309186719e+01 7.644818819066588e-01
2.459750692477665e+02 -3.727028693563098e+01 7.722403367351941e-01
2.460914245312328e+02 -3.718068986462914e+01 7.654335035319515e-01
2.462077798146991e+02 -3.709270506421036e+01 7.446441125368768e-01
2.463241350981654e+02 -3.700791492347417e+01 7.106689303152764e-01
2.464404903816317e+02 -3.692779952853137e+01 6.644592655085744e-01
2.465568456650981e+02 -3.685372232035674e+01 6.070585147539135e-01
2.466732009485644e+02 -3.678692285072033e+01 5.395436999832155e-01
2.467895562320307e+02 -3.672851581912206e+01 4.629767970126900e-01
2.469059115154970e+02 -3.667949500006474e+01 3.783698467400528e-01
2.470222667989633e+02 -3.664074032132694e+01 2.866658589831168e-01
2.471386220824296e+02 -3.661302622630411e+01 1.887357509722711e-01
2.472549773658959e+02 -3.659702950811730e+01 8.539021730235317e-02
2.473713326493622e+02 -3.659333498766623e+01 -2.259546761282661e-02
2.474876879328285e+02 -3.660243767540067e+01 -1.344462740534303e-01
2.476040432162948e+02 -3.662474037904925e+01 -2.493448457411252e-01
2.477203984997611e+02 -3.666054609248536e+01 -3.663849925399702e-01
2.478367537832274e+02 -3.671004494207126e+01 -4.845254177103753e-01
2.479531090666937e+02 -3.677329600772927e+01 -6.025488530779125e-01
2.480694643501600e+02 -3.685020500686171e+01 -7.190329742835617e-01
2.481858196336263e+02 -3.694049963714023e+01 -8.323405531525226e-01
2.483021749170926e+02 -3.704370527618821e+01 -9.406367267907514e-01
2.484185302005589e+02 -3.715912461381129e+01 -1.041940292034427e+00
2.485348854840252e+02 -3.728582543999749e+01 -1.134212847011010e+00
2.486512407674915e+02 -3.742264095649703e+01 -1.215484035163823e+00
2.487675960509578e+02 -3.756818634810762e+01 -1.284003527834699e+00
2.488839513344242e+02 -3.772089378025275e+01 -1.338402226005004e+00
2.490003066178905e+02 -3.787906555689922e+01 -1.377838945655709e+00
2.491166619013568e+02 -3.804094226241145e+01 -1.402107255402330e+00
2.492330171848231e+02 -3.820477997337595e+01 -1.411681830463265e+00
2.493493724682894e+02 -3.836892879250370e+01 -1.407694248322561e+00
2.494657277517557e+02 -3.853190456913273e+01 -1.391841834838072e+00
2.495820830352220e+02 -3.869244686012836e+01 -1.366245884260318e+00
2.496984383186883e+02 -3.884955861041465e+01 -1.333283617191983e+00
2.498147936021546e+02 -3.900252602236722e+01 -1.295419808416047e+00
2.499311488856209e+02 -3.915091989767802e+01 -1.255059707835509e+00

